id,dur,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,label
72269,6e-06,2,0,78,0,166666.6608,254,0,52000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,8,2,2,2,1,8,0,0,0,2,8,0,0
23386,0.014136,44,46,2750,27602,6295.982066,31,29,1521222.5,15281268.0,7,16,0.32107,0.3022,0.0,17.309264,255,3336919468,1194694810,255,0.000664,0.000533,0.000131,63,600,0,0,9,0,2,1,1,1,0,0,0,4,7,0,0
71,15.226356,18,0,810,0,1.116485,254,0,401.934662,0.0,17,0,895.668,0.0,1477.873125,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,18,6,4,2,2,17,0,0,0,4,17,0,0
74984,0.744715,10,6,2516,268,20.141934,254,252,24331.45703,2406.289795,2,1,80.561778,132.784797,4371.031303,225.587484,255,3630925988,1965584526,255,0.140438,0.080783,0.059655,252,45,0,0,8,1,1,1,1,2,0,0,0,6,2,0,0
33271,0.079654,84,86,4862,77276,2121.676231,31,29,482587.1875,7670977.0,7,36,0.955843,0.930765,61.131632,60.17723,255,928749393,3093174226,255,0.000682,0.000533,0.000149,58,899,0,0,7,0,6,1,1,2,0,0,0,5,5,0,0
25948,0.006119,4,4,568,304,1143.977813,31,29,556953.75,298087.9375,0,0,1.544,1.273,2.175061,1.792517,0,0,0,0,0.0,0.0,0.0,142,76,0,0,13,0,9,1,1,4,0,0,0,5,7,0,0
28772,0.033912,122,126,7808,15182,7283.55759,31,29,1826846.0,3553196.5,30,32,0.27975,0.267048,17.450195,15.708477,255,3979736596,1831187531,255,0.000665,0.000527,0.000138,64,120,0,0,10,0,5,1,1,1,0,0,0,10,12,0,0
39163,0.019887,46,48,2854,30622,4676.421707,31,29,1123145.75,12062151.0,7,17,0.434667,0.416717,26.735881,26.464522,255,2666862391,2679160576,255,0.000844,0.000714,0.00013,62,638,0,0,15,0,4,1,1,2,0,0,0,4,15,0,0
25976,0.001036,2,2,130,162,2895.752973,31,29,501930.5,625482.625,0,0,0.01,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,3,0,6,3,1,2,0,0,0,11,3,0,0
73725,0.928274,10,6,546,268,16.159022,254,252,4240.127441,1930.4646,2,1,103.124556,161.146203,5166.998452,253.467984,255,4212468578,999751912,255,0.271545,0.12254,0.149005,55,45,0,0,5,1,1,1,1,3,0,0,0,2,3,0,0
26537,0.001059,2,2,132,164,2832.861107,31,29,498583.5625,619452.3125,0,0,0.011,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,1,0,7,1,1,6,0,0,0,7,3,0,0
72916,6.307303,20,8,17266,354,4.280752,254,252,20805.08984,393.195007,7,1,331.932061,887.962875,30911.35935,1379.524,255,3134419557,2023622815,255,0.206138,0.091562,0.114576,863,44,0,0,2,1,1,1,1,1,0,0,0,1,2,0,0
77682,1.412714,32,18,28970,936,34.68501,254,252,158928.1406,5005.967285,13,4,45.571421,80.602883,4373.896597,107.89507,255,3261466877,1073750283,255,0.089586,0.041744,0.047842,905,52,0,0,4,1,1,1,1,4,0,0,0,1,4,0,0
37072,0.018658,16,18,1540,1644,1768.678399,31,29,619144.625,665880.625,4,4,1.222533,1.069529,74.167896,2.177218,255,3437121339,1296457743,255,0.000593,0.00047,0.000123,96,91,0,0,7,0,2,2,1,2,0,0,0,4,6,0,0
26192,0.001059,2,2,146,178,2832.861107,31,29,551463.625,672332.375,0,0,0.011,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,1,3,1,1,0,0,0,4,2,0,0
42164,0.34222,10,6,758,268,43.831452,254,252,15966.33691,5236.397461,2,1,36.555667,61.792,2015.144693,97.525188,255,481768121,4053055203,255,0.102123,0.033255,0.068868,76,45,1,0,3,1,3,2,1,3,0,0,1,2,3,0,0
76692,0.652722,20,8,17930,354,41.365237,254,252,208774.9375,3799.473633,7,1,33.584948,83.349,3195.082897,119.684133,255,1310768075,1400904238,255,0.129372,0.069276,0.060096,897,44,0,0,5,1,1,1,1,4,0,0,0,2,4,0,0
38869,0.001209,2,2,146,178,2481.389559,31,29,483043.8438,588916.4375,0,0,0.012,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,1,1,1,1,0,0,0,1,1,0,0
81775,0.118361,6,2,998,86,59.1411,62,252,56234.73828,2906.362549,2,1,23.6722,0.001,1242.852604,0.0,255,3874835638,3701481120,255,0.0782,0.042945,0.035255,166,43,0,0,8,3,6,6,1,8,0,0,0,6,8,0,0
42051,2.655532,14,12,786,682,9.41431,254,252,2199.182861,1885.874512,4,4,202.575538,232.197266,15482.94915,470.513469,255,3189159795,738725311,255,0.205724,0.101361,0.104363,56,57,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0
42709,1.596464,18,12,6134,678,18.165145,254,252,29034.16406,3116.888184,5,4,93.903,134.348734,5306.327277,196.341047,255,3084744228,1044472519,255,0.141282,0.118623,0.022659,341,57,0,0,2,1,2,1,1,2,0,0,0,1,2,0,0
33056,0.001044,2,2,146,178,2873.563127,31,29,559386.9375,681992.3125,0,0,0.007,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,7,1,1,1,0,0,0,1,5,0,0
37245,0.862708,52,54,2934,3740,121.709783,31,29,26688.05664,34041.64844,11,15,16.909588,16.268264,1419.631497,52.992168,255,2692864072,548467705,255,0.000611,0.000485,0.000126,56,69,0,0,1,0,3,1,1,3,1,1,0,5,1,0,0
66783,3e-06,2,0,104,0,333333.3215,254,0,138666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,8,2,3,3,3,4,0,0,0,3,4,0,0
67558,1.138254,12,8,4658,354,16.692231,254,252,30010.875,2178.775391,3,1,103.393727,148.723422,6420.833552,305.127187,255,696701061,2047265564,255,0.155182,0.097184,0.057998,388,44,0,0,5,1,1,1,1,1,0,0,0,2,1,0,0
37988,0.016119,16,18,1540,1644,2047.273459,31,29,716669.8125,770767.4375,4,4,1.0534,0.920824,69.428501,1.775495,255,4169629408,2030538001,255,0.00059,0.000461,0.000129,96,91,0,0,10,0,6,6,1,6,0,0,0,9,6,0,0
71176,0.401795,10,6,534,268,37.332471,254,252,9577.023438,4459.98584,2,1,41.478889,66.714602,2353.402901,103.050195,255,1570001488,37848876,255,0.105756,0.068213,0.037543,53,45,0,0,3,1,1,1,1,3,0,0,0,1,3,0,0
39137,0.022247,46,48,2854,30622,4180.338985,31,29,1004000.563,10782578.0,7,17,0.485889,0.462447,0.0,32.062045,255,37281173,2197364917,255,0.000641,0.000509,0.000132,62,638,0,0,15,0,1,1,1,1,0,0,0,4,6,0,0
82332,9e-06,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,0
72158,0.314177,10,6,1396,268,47.743787,254,252,32007.43555,5703.791016,2,1,33.417111,50.730398,1902.492189,85.373953,255,1935239232,2316023307,255,0.129181,0.06052,0.068661,140,45,0,0,11,1,2,2,1,11,0,0,0,3,11,0,0
76,15.374568,16,0,720,0,0.975637,254,0,351.22937,0.0,15,0,1024.971188,0.0,1831.659375,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,18,6,3,3,3,17,0,0,0,3,17,0,0
42085,1e-05,2,0,542,0,100000.0025,254,0,216800000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,271,0,0,0,4,2,1,1,1,2,0,0,0,3,2,0,0
80110,0.832679,10,8,808,1328,20.416031,62,252,6994.291992,11163.96582,2,2,92.519889,107.37457,5347.30946,197.429109,255,2152208966,2272800889,255,0.107685,0.080033,0.027652,81,166,1,257,3,1,2,1,1,5,0,0,1,2,3,0,0
43560,6e-06,2,0,78,0,166666.6608,254,0,52000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,6,2,3,3,1,6,0,0,0,3,6,0,0
73275,2.774325,12,12,762,682,8.290305,254,252,2015.625488,1805.123779,3,4,252.135375,234.337906,15063.03332,390.111844,255,733448817,3100470856,255,0.361421,0.196607,0.164814,64,57,0,0,1,1,3,1,1,1,0,0,0,1,1,0,0
69330,0.778042,10,10,850,1186,24.420275,62,252,7865.898926,10981.41211,2,2,86.449111,75.396664,5258.39343,139.188344,255,2572301054,624451897,255,0.18343,0.098696,0.084734,85,119,1,129,4,1,1,1,1,4,0,0,1,1,4,0,0
33617,0.001051,2,2,146,178,2854.424439,31,29,555661.3125,677450.0625,0,0,0.011,0.005,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,2,1,1,1,0,0,0,2,2,0,0
75586,0.560287,12,8,1066,708,33.911192,254,252,13964.27148,8852.605469,3,2,47.022089,71.300711,2425.442506,90.089047,255,595338184,476501218,255,0.085426,0.061173,0.024253,89,89,0,0,1,1,1,1,1,1,0,0,0,23,1,0,0
74258,9e-06,2,0,384,0,111111.1072,254,0,170666656.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,192,0,0,0,6,2,2,2,1,6,0,0,0,3,6,0,0
33968,0.025589,52,42,37232,3380,3634.374084,31,29,11416155.0,1031693.313,18,8,0.494804,0.611756,29.775703,1.215734,255,3945947030,3942820024,255,0.000627,0.000503,0.000124,716,80,0,0,1,0,1,1,1,1,0,0,0,2,2,0,0
74306,4.23643,10,10,826,1294,4.484908,62,252,1404.956421,2199.965332,2,2,470.606889,457.016125,36036.99198,920.373687,255,1222198585,2177382552,255,0.197572,0.123282,0.07429,83,129,1,139,3,1,3,2,2,2,0,0,4,3,3,0,0
23448,0.017003,46,48,2854,31458,5469.623078,31,29,1313650.5,14492972.0,7,17,0.370756,0.35017,21.743229,20.971134,255,980899000,3126570573,255,0.000677,0.000534,0.000143,62,655,0,0,10,0,2,1,1,1,0,0,0,2,11,0,0
68670,0.963569,10,6,2516,268,15.567126,254,252,18805.08789,1859.752686,2,1,103.715889,177.619797,7066.715661,316.382125,255,4117624997,1477230365,255,0.168081,0.075463,0.092618,252,45,0,0,3,1,1,1,1,3,0,0,0,1,3,0,0
30678,0.001035,2,2,132,164,2898.550823,31,29,510144.9375,633816.4375,0,0,0.011,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,5,0,6,3,2,2,0,0,0,12,3,0,0
70442,0.852266,20,8,17286,354,31.68025,254,252,154149.0469,2909.889648,7,1,42.234421,101.213711,3143.286947,172.797156,255,3914167675,1012544693,255,0.217042,0.143761,0.073281,864,44,0,0,3,1,1,1,1,2,0,0,0,1,3,0,0
40216,0.022899,46,48,2854,30622,4061.312726,31,29,975413.75,10475567.0,7,17,0.500889,0.475681,36.679065,32.527697,255,4224862702,2094685896,255,0.000778,0.000537,0.000241,62,638,0,0,5,0,4,1,1,1,0,0,0,2,3,0,0
81908,1.7764,6,2,998,86,3.940554,62,252,3746.903809,193.650085,2,1,355.28,0.005,18163.31682,0.0,255,3593057870,3078652099,255,1.078435,0.525614,0.552821,166,43,0,0,2,3,1,1,1,1,0,0,0,1,1,0,0
37457,0.048124,42,34,3022,17186,1558.473928,31,29,490566.0313,2773003.0,8,11,1.173756,1.436242,172.077032,6.022963,255,4157108437,4157411133,255,0.000712,0.000568,0.000144,72,505,0,0,3,0,3,1,1,1,0,0,0,4,14,0,0
41139,0.929273,6,2,998,86,7.53277,62,252,7162.588379,370.181854,2,1,185.8546,0.007,9324.700198,0.0,255,461160819,1755353277,255,0.504388,0.164238,0.34015,166,43,0,0,4,3,1,1,1,3,0,0,0,3,3,0,0
73629,2.078043,10,8,506,354,8.180774,254,252,1755.497803,1193.430542,2,1,217.919778,280.321719,13696.506,532.542,255,1791408230,638903633,255,0.215253,0.115783,0.09947,51,44,0,0,2,1,2,2,2,2,0,0,0,2,2,0,0
76411,0.676899,10,6,534,268,22.159879,254,252,5684.747559,2647.366943,2,1,75.070444,116.733797,4295.047803,201.010922,255,3773165978,2337542478,255,0.167978,0.093227,0.074751,53,45,0,0,3,1,1,1,1,2,0,0,0,1,2,0,0
43187,1.1e-05,2,0,1064,0,90909.0902,254,0,386909088.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,33,2,12,12,1,34,0,0,0,13,33,0,0
43537,8e-06,2,0,78,0,125000.0003,254,0,39000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,11,2,4,4,1,11,0,0,0,4,11,0,0
32087,0.01317,44,46,2766,24004,6757.782755,31,29,1642520.875,14264540.0,7,16,0.298116,0.287091,17.098888,15.629525,255,1063456728,1069804817,255,0.000687,0.000534,0.000153,63,522,0,0,12,0,1,1,1,1,0,0,0,3,4,0,0
41471,0.698943,6,2,998,86,10.015123,62,252,9522.951172,492.171722,2,1,139.7886,0.001,7052.814031,0.0,255,1352922894,3666094758,255,0.397239,0.216376,0.180863,166,43,0,0,3,3,1,1,1,4,0,0,0,1,3,0,0
24904,0.005413,18,18,4360,2456,6465.915381,31,29,6086089.0,3428782.5,7,7,0.299,0.287824,15.363854,0.351246,255,1919175438,4072128855,255,0.000658,0.000516,0.000142,242,136,0,0,8,0,4,1,1,3,0,0,0,8,8,0,0
70238,3.073051,6,2,1012,86,2.277867,62,252,2197.165039,111.940872,2,1,614.6102,0.007,31454.03085,0.0,255,1900004553,1265699888,255,1.873344,1.723241,0.150103,169,43,0,0,5,3,2,1,1,4,0,0,0,2,5,0,0
69553,0.345107,10,8,842,1322,49.260086,62,252,17571.36328,26820.66797,2,2,38.345222,42.615715,1932.437842,64.222223,255,2394818159,1766321335,255,0.075569,0.020771,0.054798,84,165,1,239,6,1,3,3,2,6,0,0,4,3,6,0,0
32569,0.049924,44,46,2766,24004,1782.70968,31,29,433298.5938,3762999.75,7,16,1.153256,1.097244,69.809549,68.069728,255,2810901869,2821460065,255,0.000674,0.000545,0.000129,63,522,0,0,7,0,7,1,1,1,0,0,0,3,12,0,0
76521,1.893901,10,8,2062,354,8.976182,254,252,7839.902832,1309.466553,2,1,203.541111,248.938141,11272.4654,417.828875,255,3587396083,4090619310,255,0.353714,0.151328,0.202386,206,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0
70466,2.13775,10,8,534,354,7.952287,254,252,1800.023438,1160.098267,2,1,237.421556,297.075562,14462.29643,447.479469,255,1309516223,183166677,255,0.162838,0.058217,0.104621,53,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0
24779,0.069764,14,8,8928,424,301.014836,31,29,950748.1875,42543.42969,4,1,5.366462,9.869857,586.209086,23.760543,255,3408758983,1839385349,255,0.000602,0.000472,0.00013,638,53,0,0,1,0,2,1,1,2,0,0,0,2,1,0,0
25253,0.029931,60,62,3614,49342,4042.631453,31,29,949918.1875,12975711.0,7,24,0.501746,0.489617,27.836536,27.506465,255,3418478265,1273346118,255,0.000695,0.00055,0.000145,60,796,0,0,7,0,5,1,1,1,0,0,0,1,10,0,0
72648,3e-06,2,0,78,0,333333.3215,254,0,104000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,7,2,1,2,1,3,0,0,0,2,3,0,0
69399,0.787275,10,8,844,1108,21.593471,62,252,7722.841309,9856.78418,2,2,87.475,84.133,4616.380699,147.213984,255,3637929358,2154574534,255,0.279235,0.168436,0.110799,84,139,1,133,5,1,2,2,1,4,0,0,1,3,3,0,0
38350,0.027747,48,50,2958,32368,3495.873474,31,29,835261.5,9145782.0,7,18,0.583319,0.554571,0.0,48.693817,255,1201917871,3347564987,255,0.000704,0.000569,0.000135,62,647,0,0,2,0,1,1,1,1,0,0,0,2,7,0,0
25300,0.222471,14,6,8928,320,85.40439,31,29,298142.2188,9601.250977,4,1,17.113154,44.367398,1582.879583,67.923219,255,3506308050,3819486870,255,0.001452,0.000504,0.000948,638,53,0,0,3,0,6,1,1,4,0,0,0,13,3,0,0
28472,0.127779,16,18,1540,1644,258.258385,31,29,90406.08594,97230.36719,4,4,8.497733,7.485588,711.158643,13.640475,255,4285685613,48889628,255,0.000678,0.000523,0.000155,96,91,0,0,11,0,7,6,1,6,0,0,0,7,10,0,0
39935,0.000981,2,2,132,164,3058.103916,31,29,538226.3125,668705.375,0,0,0.002,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,2,0,3,1,1,1,0,0,0,2,3,0,0
73425,1.456935,10,8,732,354,11.668331,254,252,3618.555176,1702.203491,2,1,161.857333,186.548859,8892.927644,354.037438,255,2631047557,1269895160,255,0.271948,0.151085,0.120863,73,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,0
80184,0.558649,10,8,812,1268,30.430556,62,252,10468.11133,15895.49023,2,2,61.947889,70.892859,3067.554682,97.580234,255,2009633864,1902106660,255,0.128951,0.062391,0.06656,81,159,1,227,3,1,2,1,1,6,0,0,1,2,3,0,0
72685,3e-06,2,0,104,0,333333.3215,254,0,138666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,7,2,1,2,1,2,0,0,0,3,2,0,0
32643,0.014204,44,46,2766,24004,6265.840554,31,29,1522951.25,13226133.0,7,16,0.322256,0.303733,21.533192,20.33723,255,2317807555,2319773416,255,0.000667,0.000532,0.000135,63,522,0,0,6,0,2,1,1,1,0,0,0,2,5,0,0
39911,0.018926,48,50,2958,32368,5125.224499,31,29,1224558.75,13408433.0,7,18,0.395809,0.373898,0.0,24.888623,255,2789047815,639744191,255,0.000765,0.000601,0.000164,62,647,0,0,8,0,4,1,1,1,0,0,0,8,3,0,0
33879,0.352036,52,38,37178,3172,252.815054,31,29,828642.5,70197.36719,18,8,6.895529,9.499459,801.625159,28.378977,255,861005896,3007436239,255,0.000693,0.000552,0.000141,715,83,0,0,2,0,10,1,1,9,0,0,0,17,1,0,0
82268,0.748263,10,8,534,354,22.719284,254,252,5142.57666,3314.342773,2,1,77.341111,98.449141,4524.557093,173.799141,255,1619217264,3571567967,255,0.106547,0.059109,0.047438,53,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,0
31557,0.032477,16,18,1540,1644,1016.10374,31,29,355697.9063,382547.6563,4,4,2.1442,1.881235,138.846373,3.594898,255,1223198754,3376828011,255,0.000618,0.000492,0.000126,96,91,0,0,12,0,7,11,1,5,0,0,0,17,12,0,0
43371,0.220995,10,6,1612,268,67.874841,254,252,52526.07813,8108.780762,2,1,22.951,40.632602,1205.319865,65.930844,255,1735958655,3235289433,255,0.071333,0.01783,0.053503,161,45,0,0,8,1,2,2,1,8,0,0,0,2,8,0,0
41573,1.471268,6,2,998,86,4.757801,62,252,4523.98877,233.81192,2,1,294.2536,0.004,14810.12394,0.0,255,1097914886,2123096172,255,0.649462,0.24594,0.403522,166,43,0,0,1,3,1,1,1,1,0,0,0,1,1,0,0
70927,0.533568,20,8,17930,354,50.602732,254,252,255397.6094,4647.95459,7,1,28.008631,69.140289,2159.736638,128.044195,255,89335808,951886765,255,0.11244,0.049576,0.062864,897,44,0,0,3,1,1,1,1,3,0,0,0,2,4,0,0
77963,4e-06,2,0,78,0,250000.0006,254,0,78000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,5,2,2,2,1,5,0,0,0,2,5,0,0
81826,0.552785,6,2,998,86,12.663152,62,252,12040.84863,622.303467,2,1,110.557,0.002,6935.979686,0.0,255,3431041548,1961077986,255,0.485934,0.411787,0.074147,166,43,0,0,4,3,3,3,1,4,0,0,0,4,4,0,0
36493,8.281957,228,234,24240,29348,55.663175,31,29,23312.36523,28228.11133,54,67,36.484394,35.541587,2301.8356,2272.946656,255,654172962,2804064998,255,0.000801,0.000628,0.000173,106,125,0,0,1,0,2,1,1,1,0,0,0,1,1,0,0
81853,2.674032,6,2,998,86,2.61777,62,252,2489.125,128.644684,2,1,534.8064,0.002,27418.40149,0.0,255,3977077937,3918241964,255,1.032759,0.790893,0.241866,166,43,0,0,3,3,2,2,2,2,0,0,0,2,2,0,0
32785,0.001108,2,2,146,178,2707.581093,31,29,527075.8125,642599.25,0,0,0.01,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,2,1,1,1,0,0,0,6,1,0,0
73617,2.032003,12,10,994,844,10.334631,254,252,3590.545898,2992.121582,3,2,177.043006,214.689891,10399.93814,392.961625,255,3231945679,4162524202,255,0.190428,0.099785,0.090643,83,84,0,0,4,1,2,1,1,2,0,0,0,2,2,0,0
25848,0.033083,122,126,7808,15182,7466.070348,31,29,1872623.5,3642233.25,30,32,0.270661,0.259984,17.084203,14.919245,255,2042148952,4192783145,255,0.000719,0.000581,0.000138,64,120,0,0,5,0,10,1,1,2,0,0,0,7,10,0,0
77298,8e-06,2,0,1064,0,125000.0003,254,0,532000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,9,2,2,2,1,9,0,0,0,2,9,0,0
37418,1.239923,52,54,2934,3740,84.682678,31,29,18568.89453,23685.3418,11,15,24.30606,23.383604,1967.268667,65.434438,255,1351726224,3509406672,255,0.000718,0.000581,0.000137,56,69,0,0,1,0,6,1,1,4,0,0,0,4,1,0,0
36598,2.060256,14,18,1684,10168,15.046674,31,29,6073.031738,37292.45313,3,5,158.452923,121.161529,12927.82385,11311.79917,255,1035224069,1146467741,255,0.00064,0.000509,0.000131,120,565,1,3924,3,0,1,1,1,1,0,0,1,1,6,0,0
70256,0.0,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.744,0.0,10.95452,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,0
77413,0.0,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.444,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,0
74219,0.763461,10,8,824,1104,22.267018,62,252,7775.119141,10122.32422,2,2,84.751111,83.321,4335.389423,124.838641,255,4278391943,419917761,255,0.2364,0.18021,0.05619,82,138,1,150,2,1,1,1,1,1,0,0,1,1,1,0,0
24014,0.014648,40,38,2542,20090,5256.690413,31,29,1353905.0,10683780.0,7,13,0.366795,0.382135,22.446001,0.593956,255,2738878501,589545956,255,0.00062,0.000502,0.000118,64,529,0,0,12,0,4,1,1,1,0,0,0,7,8,0,0
27825,0.760078,6,8,320,1930,17.103508,31,29,2810.237793,17777.12305,1,2,151.952,108.507859,10734.05414,265.428469,255,3714312508,4247376807,255,0.000654,0.000516,0.000138,53,241,0,0,3,0,6,1,1,1,0,0,0,1,2,0,0
79828,0.0,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.66,0.0,10.954512,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,0
75283,0.460545,10,6,2516,268,32.570107,254,252,39344.6875,3891.041992,2,1,51.076889,72.095203,2555.36832,119.053758,255,3606626579,2200537373,255,0.134494,0.100064,0.03443,252,45,0,0,10,1,2,2,1,3,0,0,0,2,3,0,0
66464,0.848724,10,8,2516,354,20.030068,254,252,21349.69727,2922.033447,2,1,94.149556,103.820859,4635.280923,179.621219,255,583290126,1795902737,255,0.192137,0.121969,0.070168,252,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0,0
40464,0.499214,10,8,810,1334,34.053533,62,252,11682.36523,18717.42383,2,2,55.468222,62.843,3118.25567,85.700648,255,2928318682,748901139,255,0.128158,0.058635,0.069523,81,167,1,265,3,1,1,1,1,2,0,0,1,2,2,0,0
34612,0.004303,8,10,1044,824,3950.732106,31,29,1699279.625,1379502.75,2,2,0.563143,0.412778,36.008276,0.764098,255,186299139,187450750,255,0.000735,0.000583,0.000152,131,82,1,83,3,0,1,2,1,1,0,0,1,12,2,0,0
78942,0.516046,10,6,746,268,29.067177,254,252,10417.67578,3472.558838,2,1,57.338444,86.097398,2886.854866,140.251031,255,942813806,170096761,255,0.177907,0.084853,0.093054,75,45,0,0,9,1,1,1,1,7,0,0,0,1,7,0,0
42338,0.423907,10,6,534,268,35.385119,254,252,9077.462891,4227.342285,2,1,41.326444,73.796797,2113.347464,97.420008,255,402295213,464880869,255,0.085265,0.054919,0.030346,53,45,0,0,6,1,1,1,1,5,0,0,0,2,5,0,0
41594,0.727232,6,2,998,86,9.625539,62,252,9152.512695,473.026489,2,1,145.4464,0.002,8854.443349,0.0,255,2831468680,4276234900,255,0.616287,0.284633,0.331654,166,43,0,0,3,3,1,1,1,3,0,0,0,1,3,0,0
74774,9e-06,2,0,90,0,111111.1072,254,0,40000000.0,0.0,1,0,0.009,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,6,6,19,1,1,43,0,0,0,19,4,0,0
40280,1.084255,12,18,1580,10168,26.746476,31,29,10691.21191,70861.5625,3,5,98.534364,63.746998,9585.446201,7728.985947,255,2089797031,2090795921,255,0.000703,0.000548,0.000155,132,565,1,0,2,0,2,1,1,1,0,0,1,6,2,0,0
35203,0.005059,24,20,2158,1918,8499.703323,31,29,3271792.75,2882783.0,6,5,0.219957,0.228526,13.113956,13.669039,255,437410916,2587306928,255,0.000723,0.000585,0.000138,90,96,0,0,4,0,3,1,1,1,0,0,0,2,9,0,0
27748,0.246058,8,12,424,8824,77.217566,31,29,12062.19629,262994.9063,1,4,35.11,22.31891,2925.208773,2318.035165,255,3913172427,2671068882,255,0.00067,0.000546,0.000124,53,735,0,0,4,0,2,1,1,1,0,0,0,1,2,0,0
80490,0.803529,10,8,534,354,21.156672,254,252,4788.875,3086.38501,2,1,89.167667,107.281711,4899.238982,165.001656,255,3768946319,1371011233,255,0.138003,0.052556,0.085447,53,44,0,0,4,1,1,1,1,3,0,0,0,2,3,0,0
69858,0.344955,6,2,1012,86,20.292502,62,252,19573.56836,997.231506,2,1,68.991,0.002,3717.446914,0.0,255,4029803059,468296534,255,0.24186,0.173339,0.068521,169,43,0,0,7,3,2,2,1,6,0,0,0,2,6,0,0
42158,0.663981,10,6,534,268,22.591007,254,252,5795.346191,2698.872314,2,1,69.148667,114.686398,3623.695084,186.827609,255,4274240246,4114495854,255,0.184684,0.09054,0.094144,53,45,0,0,4,1,2,1,1,4,0,0,0,1,4,0,0
42680,0.993343,10,6,534,268,15.100524,254,252,3873.787842,1804.009277,2,1,105.174444,178.973203,6401.62538,305.743938,255,2941955088,4176731047,255,0.15676,0.098471,0.058289,53,45,0,0,6,1,2,2,2,6,0,0,0,4,6,0,0
77772,0.0,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.74,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,0
69103,8e-06,2,0,90,0,125000.0003,254,0,45000000.0,0.0,1,0,0.008,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,16,6,5,1,1,16,0,0,0,5,16,0,0
